,D_LACDcm,D_LACDcm_reverse_8f4e2,D_LACDm,D_LACDm_reverse_584c9,L_LACD2cm,L_LACD2cm_reverse_28539,AATA,AATA_reverse_931ea,DDPAm,DDPAm_reverse_e89f9,IPPS,IPPS_reverse_d94c0,IPPSm,IPPSm_reverse_771a3,DHQTi,DHQTi_reverse_c4498,DHQS,DHQS_reverse_3d16b,DDPA,DDPA_reverse_575e8,PSCVT,PSCVT_reverse_1a852,ADCS,ADCS_reverse_5303c,ABTA,ABTA_reverse_48ba6,PRFGS,PRFGS_reverse_db4e5,PGL,PGL_reverse_2bb6b,ACACT1r,ACACT1r_reverse_7e2ab,ACCOAC,ACCOAC_reverse_9d1cd,ACOAHim,ACOAHim_reverse_069ca,ACS,ACS_reverse_37635,ACSm,ACSm_reverse_5e300,ACOTAim,ACOTAim_reverse_19f55,AMPDA,AMPDA_reverse_7544e,ADK1,ADK1_reverse_a6f90,ADK1m,ADK1m_reverse_59ef9,ADSL2r,ADSL2r_reverse_42348,ADSL1r,ADSL1r_reverse_2ae14,ADSS,ADSS_reverse_c75bb,AGTi,AGTi_reverse_69260,ALCD2x,ALCD2x_reverse_5d107,ALCD2irm,ALCD2irm_reverse_2557e,ALCD25xi,ALCD25xi_reverse_e847b,ALCD25xim,ALCD25xim_reverse_82f67,ALCD25yi,ALCD25yi_reverse_f7401,ALDD2y,ALDD2y_reverse_03afb,ALDD2xm,ALDD2xm_reverse_c93a0,ALDD2ym,ALDD2ym_reverse_cfc40,ALCD26xi,ALCD26xi_reverse_b30e1,ALCD26xim,ALCD26xim_reverse_25d07,ANPRT,ANPRT_reverse_e2684,ANS,ANS_reverse_4e062,ASNS1,ASNS1_reverse_90309,ASPCT,ASPCT_reverse_c18b9,ASPTA,ASPTA_reverse_36525,ASPTAm,ASPTAm_reverse_dc3b5,ATPS3m,ATPS3m_reverse_5d8d3,ATPS,ATPS_reverse_64286,CBPS,CBPS_reverse_80907,CHORM,CHORM_reverse_38aac,CHORS,CHORS_reverse_17772,ACN_b_m,ACN_b_m_reverse_1fda6,CSm,CSm_reverse_bb3a1,ACN_a_m,ACN_a_m_reverse_2166e,ACONTa,ACONTa_reverse_cad6d,CTPS2,CTPS2_reverse_9c0ad,CTPS1,CTPS1_reverse_0b562,DHFS,DHFS_reverse_f7920,ENO,ENO_reverse_40eea,FERCOXOXI,FERCOXOXI_reverse_18e57,UBICRED,UBICRED_reverse_1155e,FBP,FBP_reverse_bf2c9,FBA,FBA_reverse_84806,FUMm,FUMm_reverse_5e620,FUM,FUM_reverse_d3642,G6PDA,G6PDA_reverse_74cec,G6PDH2r,G6PDH2r_reverse_19ddf,PGI,PGI_reverse_27efc,GLUDC,GLUDC_reverse_c4aae,GLUDxi,GLUDxi_reverse_6fbe2,GLUDy,GLUDy_reverse_fa4e7,GLUSx,GLUSx_reverse_6209a,GLUN,GLUN_reverse_4ccdb,GLNS,GLNS_reverse_59581,GF6PTA,GF6PTA_reverse_21fb1,GAPD,GAPD_reverse_459c1,GCC2cm,GCC2cm_reverse_e896f,GMPS2,GMPS2_reverse_aa6c4,GUAPRT,GUAPRT_reverse_ac1f5,GK1,GK1_reverse_11a40,HEMEOSm,HEMEOSm_reverse_eab58,HEX1,HEX1_reverse_25efa,HISTP,HISTP_reverse_5e409,HSTPT,HSTPT_reverse_b3657,GLYOX,GLYOX_reverse_6ab0a,IG3PS,IG3PS_reverse_12008,IGPDH,IGPDH_reverse_b1a3c,IMPD,IMPD_reverse_6e625,IGPS,IGPS_reverse_feb80,INDPYRD,INDPYRD_reverse_71e9c,PPA,PPA_reverse_c5293,PPAm,PPAm_reverse_6c806,ICDHxm,ICDHxm_reverse_14a38,ICDHyr,ICDHyr_reverse_7f84b,ICL,ICL_reverse_2f27e,ILETA,ILETA_reverse_aec70,ILETAm,ILETAm_reverse_3c428,ALATA_Lm,ALATA_Lm_reverse_c845b,ASNN,ASNN_reverse_515f8,LALDO3,LALDO3_reverse_60a42,SERD_L,SERD_L_reverse_0f0ab,LCADi,LCADi_reverse_58cdc,LGTHL,LGTHL_reverse_c8eb0,LEUTA,LEUTA_reverse_0b6fe,MDHm,MDHm_reverse_80605,MDH,MDH_reverse_ee52c,MALS,MALS_reverse_d7382,ME1m,ME1m_reverse_6868b,ME2m,ME2m_reverse_f04a4,NADK,NADK_reverse_bba52,NADS2,NADS2_reverse_b427b,NADH2_u6cm,NADH2_u6cm_reverse_1e1aa,NADKIN,NADKIN_reverse_d4061,NADH2_u6m,NADH2_u6m_reverse_4b64c,NDP1,NDP1_reverse_58712,NDP3,NDP3_reverse_dfe84,NDPK1,NDPK1_reverse_9216a,NTP3,NTP3_reverse_eac23,ORNTA,ORNTA_reverse_5adff,AKGDbm,AKGDbm_reverse_7cf54,AKGDam,AKGDam_reverse_a5f55,PHETA1,PHETA1_reverse_9d47a,PPYRDC,PPYRDC_reverse_7b092,PPCK,PPCK_reverse_2557d,PFK,PFK_reverse_d24a6,PFK_3,PFK_3_reverse_037e0,PGMT,PGMT_reverse_5bcdd,GND,GND_reverse_eec5c,PGCD,PGCD_reverse_1bc76,PGK,PGK_reverse_02696,PGM,PGM_reverse_fc9af,PPM,PPM_reverse_4bb1e,PRASCSi,PRASCSi_reverse_11704,PRAIi,PRAIi_reverse_e568f,GLUPRT,GLUPRT_reverse_1f180,PRPPS,PRPPS_reverse_dd7f2,PSP_L,PSP_L_reverse_cfa3c,PSERT,PSERT_reverse_cbee4,PPNDH,PPNDH_reverse_58300,PPND2,PPND2_reverse_8ecfa,PUNP3,PUNP3_reverse_1db03,PC,PC_reverse_88dba,PYRDC,PYRDC_reverse_51259,PDHm,PDHm_reverse_31d17,PYK,PYK_reverse_bc8ff,RBK,RBK_reverse_ee934,RPI,RPI_reverse_853a1,RPE,RPE_reverse_a1b04,FBA3,FBA3_reverse_0d49f,SHK3Dr,SHK3Dr_reverse_d5c8f,SHKK,SHKK_reverse_163fd,SUCD2_u6m,SUCD2_u6m_reverse_b6f79,SUCOASm,SUCOASm_reverse_87069,SSALy,SSALy_reverse_c02ab,TALA,TALA_reverse_adfda,TKT1,TKT1_reverse_a1021,TKT2,TKT2_reverse_7ebc7,TPI,TPI_reverse_c2c3b,TRPS1,TRPS1_reverse_35c22,TRPTA,TRPTA_reverse_2159c,TYRTA,TYRTA_reverse_e9311,VALTA,VALTA_reverse_1d084,VALTAim,VALTAim_reverse_8a0f1,NTD9,NTD9_reverse_d6a60,HOMSYN2,HOMSYN2_reverse_28696,ALDD2x,ALDD2x_reverse_90781,PHETRA,PHETRA_reverse_a56f4,araphe3,araphe3_reverse_79a6f,TYRTRA,TYRTRA_reverse_98ce5,SBP,SBP_reverse_78d5c,ICDHym,ICDHym_reverse_38fb7,ACONTb,ACONTb_reverse_e198a,SUCOAACTm,SUCOAACTm_reverse_e18fb,URIH,URIH_reverse_64395,ATPM_g,ATPM_g_reverse_d7584,ATPM_v,ATPM_v_reverse_c1dee,2OXOADPTm,2OXOADPTm_reverse_793f7,ACtr,ACtr_reverse_b9231,ATPtm,ATPtm_reverse_b45b1,AKGCITtm,AKGCITtm_reverse_2f7eb,NH4t,NH4t_reverse_551ee,ASPGLU2m,ASPGLU2m_reverse_efaea,CITtam,CITtam_reverse_5230c,CITtbm,CITtbm_reverse_37478,CITtcm,CITtcm_reverse_df725,D_LACt2,D_LACt2_reverse_d0dc8,D_LACtm,D_LACtm_reverse_330ec,D_LACt2m,D_LACt2m_reverse_1790e,GLCt1,GLCt1_reverse_3bcc5,GLYt2r,GLYt2r_reverse_d768d,FE2t,FE2t_reverse_5cc3d,ALAt2r,ALAt2r_reverse_552b7,ASNt2r,ASNt2r_reverse_5bcd2,ASPt2r,ASPt2r_reverse_3a681,CYSt2r,CYSt2r_reverse_6167b,GLUt7m,GLUt7m_reverse_26492,GLUt2r,GLUt2r_reverse_3e88a,GLNt2r,GLNt2r_reverse_35d46,PHEt2r,PHEt2r_reverse_19e89,SERt2r,SERt2r_reverse_1b436,TRPt2r,TRPt2r_reverse_159c4,TYRt2r,TYRt2r_reverse_6f73b,MALtm,MALtm_reverse_f798a,ORNt3m,ORNt3m_reverse_95cfc,OAAt2m,OAAt2m_reverse_42ec8,PIt2r,PIt2r_reverse_1cd61,PIt2m,PIt2m_reverse_cc401,Kt2r,Kt2r_reverse_cc04d,PYRt2,PYRt2_reverse_a6e24,NAt3_1,NAt3_1_reverse_c24de,SUCCtm,SUCCtm_reverse_5f36b,SUCFUMtm,SUCFUMtm_reverse_99c3a,SO4ti,SO4ti_reverse_4a93d,H2Ot,H2Ot_reverse_aa560,PYRt2m,PYRt2m_reverse_fb762,AKGMALtm,AKGMALtm_reverse_8c3a3,EX_lac__D_e,EX_lac__D_e_reverse_f95b4,EX_mal__L_e,EX_mal__L_e_reverse_af154,2DDA7Ptm,2DDA7Ptm_reverse_2631e,3C3HMPtm,3C3HMPtm_reverse_ed65b,2OBUTtm,2OBUTtm_reverse_eaf7b,EX_akg_e,EX_akg_e_reverse_70d85,AKGt,AKGt_reverse_09b5e,EX_2phetoh_e,EX_2phetoh_e_reverse_132c3,2PHETOHt,2PHETOHt_reverse_5a477,2PHETOHtm,2PHETOHtm_reverse_15acf,3MOPtm,3MOPtm_reverse_a4256,EX_acald_e,EX_acald_e_reverse_c096e,ACALDtm,ACALDtm_reverse_c2973,ACALDt,ACALDt_reverse_858fa,EX_ac_e,EX_ac_e_reverse_0be96,EX_gam6p_e,EX_gam6p_e_reverse_be0d8,AKGMAL,AKGMAL_reverse_76d29,EX_nh4_e,EX_nh4_e_reverse_f9cc6,HCO3E,HCO3E_reverse_97ea5,EX_co2_e,EX_co2_e_reverse_d0466,CITt,CITt_reverse_14459,EX_cit_e,EX_cit_e_reverse_0835e,CO2tm,CO2tm_reverse_48c28,CO2t,CO2t_reverse_7c42f,E4Ptm,E4Ptm_reverse_0564b,GAM6Pt,GAM6Pt_reverse_1f7a2,EX_glc__D_e,EX_glc__D_e_reverse_af641,DHPTtm,DHPTtm_reverse_5d7fa,EX_etoh_e,EX_etoh_e_reverse_cc64f,ETOHt,ETOHt_reverse_a82a5,ETOHtm,ETOHtm_reverse_9d4eb,FRDPtm,FRDPtm_reverse_d51c1,FUMtr,FUMtr_reverse_2b374,EX_fum_e,EX_fum_e_reverse_e3432,EX_gly_e,EX_gly_e_reverse_6956b,GLYtm,GLYtm_reverse_d8ca2,GCALDt,GCALDt_reverse_689f8,EX_gcald_e,EX_gcald_e_reverse_a5965,EX_glx_e,EX_glx_e_reverse_5634c,GLXt,GLXt_reverse_68b91,GSNK,GSNK_reverse_e6c23,Ht,Ht_reverse_06692,Htr,Htr_reverse_febd0,Htg,Htg_reverse_2e72d,Htv,Htv_reverse_1902b,EX_h_e,EX_h_e_reverse_3e0c5,EX_id3acald_e,EX_id3acald_e_reverse_ab48c,ID3ACALDtm,ID3ACALDtm_reverse_5d742,ID3ACALDt,ID3ACALDt_reverse_cb840,EX_fe2_e,EX_fe2_e_reverse_25e68,EX_ala__L_e,EX_ala__L_e_reverse_1eb4b,ALAtmi,ALAtmi_reverse_c89ef,EX_asn__L_e,EX_asn__L_e_reverse_460df,EX_asp__L_e,EX_asp__L_e_reverse_742f6,EX_cys__L_e,EX_cys__L_e_reverse_41339,EX_glu__L_e,EX_glu__L_e_reverse_42f6c,EX_gln__L_e,EX_gln__L_e_reverse_6a1a1,ILEtmi,ILEtmi_reverse_5c3e7,MALt,MALt_reverse_f66ca,EX_phe__L_e,EX_phe__L_e_reverse_10066,EX_ser__L_e,EX_ser__L_e_reverse_b0b37,EX_trp__L_e,EX_trp__L_e_reverse_d9983,EX_tyr__L_e,EX_tyr__L_e_reverse_516d2,MGSA,MGSA_reverse_ca5f7,NADPtru,NADPtru_reverse_5a80e,NADPHtru,NADPHtru_reverse_56e02,O2ter,O2ter_reverse_ea1ad,O2tm,O2tm_reverse_fe4d6,O2t,O2t_reverse_4d957,OAAt,OAAt_reverse_d0cc5,EX_oaa_e,EX_oaa_e_reverse_9b144,EX_o2_e,EX_o2_e_reverse_efa94,EX_pacald_e,EX_pacald_e_reverse_54b80,PACALDt,PACALDt_reverse_f22f2,PACALDtm,PACALDtm_reverse_4fb49,EX_pi_e,EX_pi_e_reverse_1fb09,EX_k_e,EX_k_e_reverse_42613,PYNP2r,PYNP2r_reverse_d20f8,PPItm,PPItm_reverse_aa6c3,EX_pyr_e,EX_pyr_e_reverse_1f6de,EX_na1_e,EX_na1_e_reverse_c64df,EX_succ_e,EX_succ_e_reverse_a9039,SUCCt,SUCCt_reverse_2898f,EX_so4_e,EX_so4_e_reverse_5c8ed,THZPSN2_SC,THZPSN2_SC_reverse_ac147,EX_ind3eth_e,EX_ind3eth_e_reverse_d5a5d,IND3ETHt,IND3ETHt_reverse_2acfc,IND3ETHtm,IND3ETHtm_reverse_41604,VALt5m,VALt5m_reverse_0b65f,H2Oter,H2Oter_reverse_c874d,H2Otm,H2Otm_reverse_d5f1a,EX_h2o_e,EX_h2o_e_reverse_3ced4,Htm,Htm_reverse_60d9b,Htrm,Htrm_reverse_2c240,H2Otrm,H2Otrm_reverse_3aff3,COAtrm,COAtrm_reverse_fd0b8,O2trm,O2trm_reverse_a5cd1,NADHtrm,NADHtrm_reverse_59eb8,NADtrm,NADtrm_reverse_16b5c,PPItrm,PPItrm_reverse_57a8a,PItrm,PItrm_reverse_9dc34,CTPtrm,CTPtrm_reverse_fd542,ATPtrm,ATPtrm_reverse_3262e,AMPtrm,AMPtrm_reverse_60a0f,SER__Ltrm,SER__Ltrm_reverse_084f8,Htce,Htce_reverse_2a332,H2Otce,H2Otce_reverse_7d206,Htgm,Htgm_reverse_f1f5b,CO2tgm,CO2tgm_reverse_7aa92,ATPM,ATPM_reverse_5b752,OAADC,OAADC_reverse_f85ae,ALATA_L,ALATA_L_reverse_e54ff,GNK,GNK_reverse_b04ef,r_4235,r_4235_reverse_a7eac,GLYOX3,GLYOX3_reverse_1055b,ACONTm,ACONTm_reverse_8079b,FRD2m,FRD2m_reverse_2c8d9,2PGt6,2PGt6_reverse_7e91e,3PGt6,3PGt6_reverse_a5095,G1Pt,G1Pt_reverse_7ef1b,CBPt,CBPt_reverse_034c0,PSER_Lt6,PSER_Lt6_reverse_4ff2c,G6Pt,G6Pt_reverse_60b90,PEPt6,PEPt6_reverse_ae624,6PGCt6,6PGCt6_reverse_3eba7,PYRTRAINPROSYM,PYRTRAINPROSYM_reverse_59c2f,CMPt6,CMPt6_reverse_bb4e6,EX_g6p_e,EX_g6p_e_reverse_c15e5,EX_g1p_e,EX_g1p_e_reverse_350fc,EX_2pg_e,EX_2pg_e_reverse_05fa7,EX_pser__L_e,EX_pser__L_e_reverse_164b6,EX_ppi_e,EX_ppi_e_reverse_a911a,EX_pep_e,EX_pep_e_reverse_548d2,EX_cbp_e,EX_cbp_e_reverse_a3345,EX_6pgc_e,EX_6pgc_e_reverse_18308,EX_3pg_e,EX_3pg_e_reverse_52ad5,EX_cmp_e,EX_cmp_e_reverse_e7a73,6PHOPHO,6PHOPHO_reverse_63a56,CA2t3ec,CA2t3ec_reverse_0cb98,Clt,Clt_reverse_8f5b2,CU2TRA,CU2TRA_reverse_3ed2c,MNt2,MNt2_reverse_186d3,r2073_1,r2073_1_reverse_ff94a,MGt2ec,MGt2ec_reverse_f37ed,EX_cl_e,EX_cl_e_reverse_2429b,EX_cu2_e,EX_cu2_e_reverse_02682,EX_mn2_e,EX_mn2_e_reverse_48316,EX_zn2_e,EX_zn2_e_reverse_3c725,EX_mg2_e,EX_mg2_e_reverse_b1c98,EX_ca2_e,EX_ca2_e_reverse_aac13,GROWTH,GROWTH_reverse_c845e,LMPD_s_0450_c_1_256,LMPD_s_0450_c_1_256_reverse_f3b86,PaAroZ,PaAroZ_reverse_653bc,KpAroY,KpAroY_reverse_124d7,CaCatA,CaCatA_reverse_80380,ccm2tp,ccm2tp_reverse_d19e2,pca2tp,pca2tp_reverse_14770,EX_ccm_e,EX_ccm_e_reverse_7eb57,EX_pca_e,EX_pca_e_reverse_0f07b
"2,46",0.015868111,0.0,0.015346925,0.0,0.006841974,0.0,0.010530938,0.0,0.053897599,0.0,0.001791361,0.0,0.009114894,0.0,0.0566103,0.0,0.0566103,0.0,0.002712701,0.0,0.018966093,0.0,2.03e-06,0.0,0.046524156,0.0,0.003274248,0.0,0.230055476,0.0,0.007087904,0.0,0.037926263,0.0,0.001922147,0.0,0.078916644,0.0,0.01227671,0.0,0.011973331,0.0,0.12317023,0.0,0.347287701,0.0,0.01227671,0.0,0.003274209,0.0,0.12734646,0.0,0.12734646,0.0,0.009699856,0.0,0.381543207,0.0,0.385081718,0.0,0.001063209,0.0,0.000685228,0.0,0.000187771,0.0,0.057391314,0.0,0.019451298,0.0,0.000850159,0.0,0.000675874,0.0,0.001290695,0.0,0.013096099,0.0,0.005581959,0.0,0.00947667,0.0,0.004964473,0.0,0.0,0.152210548,0.029043158,0.0,3.006183748,0.0,0.013022045,0.0,0.027007562,0.0,0.013382103,0.0,0.018966093,0.0,0.198688634,0.0,0.339252907,0.0,0.198688634,0.0,0.008279048,0.0,0.000205563,0.0,0.00270904,0.0,2.03e-06,0.0,0.619890294,0.0,4.799848127,0.0,2.361867054,0.0,0.039058065,0.0,0.3375719,0.0,0.234194115,0.0,0.187212813,0.0,0.019448766,0.0,0.230055476,0.0,0.263527272,0.0,0.046524117,0.0,0.05227693,0.0,0.346259497,0.0,0.078295686,0.0,0.023006649,0.0,0.181980592,0.0,0.023248959,0.0,0.700294366,0.0,0.231398729,0.0,0.001537536,0.0,0.028532345,0.0,0.032587812,0.0,3.2e-08,0.0,0.363991878,0.0,0.002439557,0.0,0.002439557,0.0,0.021388826,0.0,0.002439557,0.0,0.002439557,0.0,0.001537536,0.0,0.013096099,0.0,0.003656605,0.0,0.104032954,0.0,0.016997083,0.0,0.270981076,0.0,0.015813895,0.0,0.016467791,0.0,0.0,0.006405642,0.0,0.000684895,0.0,0.046533747,0.004764311,0.0,0.006841974,0.0,0.02179177,0.0,0.006841974,0.0,0.021388826,0.0,0.0,0.010906256,0.341778935,0.0,0.022354396,0.0,0.003744746,0.0,0.048187051,0.0,0.003456432,0.0,2.12e-05,0.0,0.000194441,0.0,1.19453121,0.0,8.35e-05,0.0,0.201797929,0.0,0.036529407,0.0,0.032476868,0.0,0.161020037,0.0,0.010865858,0.0,0.006060257,0.0,0.231398729,0.0,0.231398729,0.0,0.007109832,0.0,0.00326564,0.0,0.013473275,0.0,0.376629965,0.0,0.041237369,0.0,0.049529276,0.0,0.227036533,0.0,0.072792224,0.0,0.700294366,0.0,0.623427063,0.0,0.013083479,0.0,0.003274209,0.0,0.013096099,0.0,0.003274248,0.0,0.052501164,0.0,0.06638424,0.0,0.072792224,0.0,0.009334957,0.0,0.004047146,0.0,0.028532345,0.0,0.261334717,0.0,0.099615867,0.0,0.338597283,0.0,0.556288265,0.0,0.015448866,0.0,0.110506827,0.0,0.11646564,0.0,0.015847164,0.0,0.018966093,0.0,0.018966093,0.0,0.965537914,0.0,0.221451579,0.0,0.046524156,0.0,0.070690806,0.0,0.08653797,0.0,0.02992767,0.0,0.303851533,0.0,0.013096099,0.0,0.003235502,0.0,0.002409456,0.0,0.001791361,0.0,0.0,0.011527513,0.039153518,0.0,0.010530938,0.0,0.015726181,0.0,0.0,0.012758046,0.000421103,0.0,0.00163769,0.0,0.025390205,0.0,0.035399686,0.0,0.008279048,0.0,0.009946894,0.0,0.015448866,0.0,0.017727147,0.0,0.038141986,0.0,0.010530938,0.0,0.003150885,0.0,3.191108575,0.0,0.0,0.017452735,0.279450703,0.0,0.029043158,0.0,0.003572718,0.0,0.0,0.053897599,0.024002638,0.0,0.0,0.009275637,0.010985423,0.0,0.004361503,0.0,0.55,0.0,0.0,0.002262986,1.01e-06,0.0,0.0,0.004599294,0.0,0.000970234,0.0,0.008103662,0.0,0.006841561,0.082692818,0.0,0.0,0.003636802,0.0,0.000557214,0.0,0.001142368,0.0,0.009378104,0.0,0.000685914,0.0,0.000293982,0.005509079,0.0,0.011973331,0.0,0.02651713,0.0,0.618424046,0.0,3.136074952,0.0,0.00011628,0.0,0.0,0.001542693,0.0,0.000127172,0.002795642,0.0,0.059274091,0.0,0.009590659,0.0,0.0,2.499467805,0.370877477,0.0,0.157291942,0.0,0.009275637,0.0,0.00937486,0.0,0.0,0.053897599,0.0,0.009114894,0.007090538,0.0,0.002582184,0.0,0.0,0.003920502,0.001936208,0.0,0.0,0.001936208,0.000685228,0.0,0.0,0.006405642,0.002658404,0.0,0.0,0.405383175,0.0,0.002658404,0.003150885,0.0,0.003800193,0.0,0.0,0.001338318,0.0,0.279450703,0.326268542,0.0,1.25663629,0.0,0.0,0.00059046,0.00059046,0.0,0.0,0.966284396,1.25663629,0.0,0.053897599,0.0,0.0,0.003800193,0.0,0.55,0.0,2.03e-06,0.003538512,0.0,0.003538512,0.0,0.0,0.385081718,3.2e-08,0.0,0.0,0.003630549,0.003630549,0.0,0.002262986,0.0,2.56e-07,0.0,0.0,2.07e-06,2.07e-06,0.0,0.003023189,0.0,0.003023189,0.0,0.010621173,0.0,0.198790729,0.0,0.0,0.020411053,0.0,0.035454294,0.0,0.076283971,0.0,0.16923407,0.001690036,0.0,0.001290695,0.0,0.001690036,0.0,0.0,1.01e-06,0.004599294,0.0,0.046533747,0.0,0.000970234,0.0,0.008103662,0.0,0.006841561,0.0,0.003636802,0.0,0.000557214,0.0,0.000684895,0.0,0.0,0.008036542,0.001142368,0.0,0.009378104,0.0,0.000685914,0.0,0.000293982,0.0,0.047332646,0.0,0.0,0.002362603,0.002362603,0.0,0.001181301,0.0,1.199962112,0.0,1.254308003,0.0,0.001614209,0.0,0.001614209,0.0,0.0,1.254308003,0.001329433,0.0,0.001329433,0.0,0.000685228,0.0,0.0,0.618424046,0.0,0.00011628,0.0,0.015448866,0.004720341,0.0,0.001542693,0.0,0.0,0.000127172,0.005886686,0.0,0.0,0.005886686,0.0,0.009590659,3.84e-08,0.0,0.001966569,0.0,0.001966569,0.0,0.0,0.001290695,0.0,0.011527513,0.0,0.001181301,0.0,4.747631742,2.499467805,0.0,0.066100482,0.0,0.0,0.002131888,0.0,0.006725704,0.0,0.005240528,0.003975251,0.0,0.003975251,0.0,0.0,0.003975251,0.0,0.001793892,0.0,0.001224799,0.001962344,0.0,0.0,0.000168452,0.000168452,0.0,0.001688733,0.0,0.0,0.000952258,0.000952258,0.0,0.001429473,0.0,0.0,0.001429473,0.009495717,0.0,0.089873951,0.0,0.008665562,0.0,0.043479436,0.0,0.186008122,0.0,0.0,0.019101846,0.131694766,0.0,0.0,0.672069708,0.0,0.003536769,0.0,0.004075079,0.0,0.001534066,0.0,0.016130015,0.0,0.006407984,0.0,0.002184955,0.0,0.001498912,0.0,0.003018943,0.0,0.282885291,0.0,0.001528327,0.002184955,0.0,0.001534066,0.0,0.003536769,0.0,0.006407984,0.0,0.282885291,0.0,0.001498912,0.0,0.016130015,0.0,0.003018943,0.0,0.004075079,0.0,0.001528327,0.0,0.043479436,0.0,6.95e-06,0.0,4.13e-05,0.0,2.11e-05,0.0,8.75e-05,0.0,2.4e-05,0.0,3.98e-05,0.0,0.0,4.13e-05,0.0,2.11e-05,0.0,8.75e-05,0.0,2.4e-05,0.0,3.98e-05,0.0,6.95e-06,0.032033178,0.0,0.003203318,0.0,0.037644207,0.0,0.029278828,0.0,0.029278828,0.0,0.029278828,0.0,0.008365379,0.0,0.029278828,0.0,0.008365379,0.0
